标准品种ID,旧目录编码,名称,英文名称,药品类型,条目类型,原文规格,专科指导,来源位置,来源版本,审核状态
GEN-5E837409FE5B35D6C80CAE5D,MED-2026-T020,一清颗粒(胶囊),,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 5g 、7.5g，每 1g 相当于饮片 0.98g
胶囊：每粒装 0.5g",False,table:93/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-92ED624EBE6AA72B040E5FF5,MED-2026-T021,板蓝根颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 3g（相当于饮片 7g）、5g（相当于饮片 7g）、10g （相当于饮片14g）,False,table:93/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-5270728A521F91EF423B938F,MED-2026-T022,金叶败毒颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 10g,False,table:93/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-C1AC5DB2C8FA85A940907E01,MED-2026-T023,疏风解毒胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.52g（相当于饮片 2.7g）,False,table:93/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-48DEDF4B609AD5EC5D158E94,MED-2026-T024,清热解毒颗粒(口服液),,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 5g 、9g、 18g
合剂：每支装 10ml",False,table:94/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-FF8D4594FD089C1B41B05DDC,MED-2026-T025,复方黄黛片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.27g,False,table:94/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-CFABE262470A18AB4418EF62,MED-2026-T026,唐草片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.4g,True,table:94/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-4D0E6EE3A3300DB7E0F5C7AC,MED-2026-T027,清热八味胶囊(散、丸),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.3g（相当于饮片 1.134g）
散剂：每袋装 15g
丸剂：每 10 粒重 2g",False,table:94/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-F500D608B322BF24C38808EB,MED-2026-T028,热炎宁合剂,,CHINESE_PATENT,MEDICATION,合剂：每 1ml 相当于饮片1.30g,False,table:94/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-02E93567D242434EA983E4BD,MED-2026-T029,保济丸(口服液),,CHINESE_PATENT,MEDICATION,"丸剂：每瓶装 1.85g 、3.7g
合剂：每 1ml 相当于饮片0.187g",False,table:94/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-B7E9C575EB4CD37C630E5D26,MED-2026-T030,藿香正气水(口服液、软胶囊),,CHINESE_PATENT,MEDICATION,"酊剂：每支装 10ml；每
1ml 相当于饮片 0.66g，含甘草浸膏 9.76mg、广藿香油 0.78μl、紫苏叶油 0.39μl合剂：每支装10ml；每 1ml相当于饮片 0.66g，含甘草浸膏 10mg、含广藿香油0.8μl、含紫苏叶油 0.4μl
软胶囊：每粒装 0.45g",True,table:94/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-E9BF7561DF2339E72AF19BBF,MED-2026-T031,十滴水,,CHINESE_PATENT,MEDICATION,酊剂：每瓶（支）装 5ml、 10ml 、100ml 、500ml ；每1ml 相当于饮片 0.07g，含樟脑 25mg、桉油 12.5μl,False,table:95/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-368DBC61B76C719DC81AF579,MED-2026-T032,四妙丸,,CHINESE_PATENT,MEDICATION,丸剂：每 15 粒重 1g,False,table:95/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-45BF8C5C2CA47EEEC4A1060A,MED-2026-T033,双黄连合剂(口服液、颗粒、胶囊、片),,CHINESE_PATENT,MEDICATION,"合剂：每瓶装100ml；每支装 10ml（相当于饮片 7.5g）、 20ml； 每 1ml 相当于饮片1.5g 、3.0g
颗粒剂：每袋装 5g（相当于净饮片 15g），每袋装 5g （相当于净饮片 30g）
胶囊：每粒装 0.4g
片剂：每片重 0.53g",False,table:95/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-2532BE9DCD44076E8E5E0017,MED-2026-T034,银黄口服液(颗粒、胶囊、片),,CHINESE_PATENT,MEDICATION,"合剂：每支装 10ml；每 1ml 含金银花提取物（以绿原酸计）2.4mg，含黄芩提取物（以黄芩苷计） 24mg
颗粒剂：每袋装 2g、4g（含金银花提取物 0.4g，黄芩提取物 0.16g）
胶囊：每粒装 0.3g（含提取物 0.14g）
片剂：每片重 0.25g",False,table:95/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D73C0BFC3144CDC844060828,MED-2026-T035,茵栀黄口服液(颗粒),,CHINESE_PATENT,MEDICATION,"合剂：每支装 10ml（含黄芩苷 0.4g）
颗粒剂：每袋装 3g",False,table:96/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-960C7351728767557DC0CDFE,MED-2026-T036,复方黄连素片,,CHINESE_PATENT,MEDICATION,片剂：每片含盐酸小檗碱30mg,False,table:96/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-A8F337368A2998E1690CE4BF,MED-2026-T037,连花清瘟胶囊(颗粒),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.35g
颗粒剂：每袋装 6g",False,table:96/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-2291EA76965AD3176D3B287F,MED-2026-T038,香连丸,,CHINESE_PATENT,MEDICATION,丸剂： 每 6 丸相当于原生药 3g，每 10 丸重 1.5g，每12 丸重约 1g，每 20 丸重1g，每 100 粒重 3g （相当于饮片 3g）,False,table:96/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-1D9C9B65448FBDC5D9033353,MED-2026-T039,金芪降糖片(胶囊、颗粒),,CHINESE_PATENT,MEDICATION,"片剂：每片重 0.56g
胶囊：每粒装 0.4g
颗粒剂：每袋装 5g",False,table:96/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-7ACC62764382E519E6AC00DD,MED-2026-T040,附子理中丸(片),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 8 丸相当于原生药 3g，每袋装6g
片剂：每片重 0.25g（相当于饮片 0.43g）",False,table:96/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-F1D6FC28FDDEFBD6F57755DC,MED-2026-T041,香砂养胃丸(颗粒、片),,CHINESE_PATENT,MEDICATION,"丸剂：每 8 丸相当于原药材（原生药、饮片）3g，每袋装 9g
颗粒剂：每袋装 5g
片剂：每片重 0.6g",False,table:97/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-144BF504019A165481F535CD,MED-2026-T042,香砂平胃丸(颗粒),,CHINESE_PATENT,MEDICATION,"丸剂：每袋（瓶）装 6g
颗粒剂：每袋装 5g 、10g",False,table:97/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-763D698123906DB05E45E3C2,MED-2026-T043,理中丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 9g，每 8 丸相当于原药材 3g,False,table:97/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-DBF4D40E6B8A47EE7178EFAE,MED-2026-T044,参麦注射液,,CHINESE_PATENT,MEDICATION,"注射液：每支装 10ml、
20ml，每瓶装 50ml、100ml",True,table:97/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-7666E2726FDF07FD70942D6B,MED-2026-T045,生脉饮(颗粒、胶囊、注射液),,CHINESE_PATENT,MEDICATION,"合剂：每支装 10ml
颗粒剂：每袋装 2g 、10g
胶囊：每粒装 0.3g 、0.35g
注射液：每支装 10ml、 20ml",True,table:97/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-7159C0E6CF9DA19468C88048,MED-2026-T046,稳心颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每袋装 5g（每 1g相当于饮片 1.8g）、9g（每1g 相当于饮片 1.0g）,False,table:97/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-12A3754A70EDA042E6485EB2,MED-2026-T047,通宣理肺丸(颗粒、胶囊、片),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 6g，每 8 丸相当于原药材 3g，每 100丸重 10g
颗粒剂：每袋装 3g（相当于饮片 9.3g）、9g
胶囊：每粒装 0.36g
片剂：每片重 0.3g",False,table:98/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-61CAC81F43DBBEF6488B1E9E,MED-2026-T048,寒喘祖帕颗粒,,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 6g（每 1g相当于饮片 1.53g）、10g（每1g 相当于饮片 0.918g）、
12g（每 1g 相当于饮片0.765g）",False,table:98/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-992A0A2B5A39B063AB62612D,MED-2026-T049,蛇胆川贝液,,CHINESE_PATENT,MEDICATION,糖浆剂、合剂：每支装 10ml，每 1ml 相当于饮片0.085g,False,table:98/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-F65D06769B7256B851D26374,MED-2026-T050,橘红丸(颗粒、胶囊、片),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 6g，每 100丸重 10g
颗粒剂：每袋装 11g（相当于原生药 7g）
胶囊：每粒装 0.5g
片剂：每片重 0.6g",False,table:98/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-92D7D2A3E8CE7E7C04E0FFDD,MED-2026-T051,急支糖浆(颗粒),,CHINESE_PATENT,MEDICATION,"糖浆剂：每 1ml 相当于饮片 0.66g
颗粒剂：每 1g 相当于饮片
3.96g",False,table:99/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-30DD77BCCDEE5B6A29338D8F,MED-2026-T052,肺力咳合剂(胶囊),,CHINESE_PATENT,MEDICATION,"合剂：每 1ml 相当于饮片0.187g
胶囊：每粒装 0.3g",False,table:99/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-2AF7CA757D8CD5CEA5A2F3D4,MED-2026-T053,养阴清肺丸(膏、颗粒),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 100粒重 10g
煎膏剂：每瓶装50g、150g，每瓶装 80ml、100ml
颗粒剂：每袋装 15g",False,table:99/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D34DDDE225182B91B2723D56,MED-2026-T054,二母宁嗽丸(颗粒、片),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g（相当于饮片 4g），每 100 丸重 10g颗粒剂：每袋装 3g 、10g
片剂：每片重 0.55g",False,table:99/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-830AF71CA3E6D51C8E1709FC,MED-2026-T055,润肺膏,,CHINESE_PATENT,MEDICATION,"煎膏剂：每 1g 相当于饮片 20mg，含莱阳梨清膏
485mg",False,table:99/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0E1B6B24951D755A3B983D9F,MED-2026-T056,强力枇杷膏(蜜炼)、 强力枇杷露,,CHINESE_PATENT,MEDICATION,"煎膏剂（膏滋）：每瓶装180g 、240g 、300g
糖浆剂：每瓶装 100ml、
150ml 、250ml 、330ml；
每 1ml 相当于饮片 0. 155g，含薄荷脑 0.15mg",False,table:100/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-31D0A3A3B6C1953A90DA619B,MED-2026-T057,杏贝止咳颗粒,,CHINESE_PATENT,MEDICATION,颗粒剂：每 1g 相当于饮片4.416g,False,table:100/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0D3ACAE267AC248EEAA71C57,MED-2026-T058,苏黄止咳胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.45g,False,table:100/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-27947AA899AD7A395CB17DE0,MED-2026-T059,蛤蚧定喘丸(胶囊),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 60丸重 9g
胶囊：每粒装 0.5g（相当于饮片 1.57g）",False,table:100/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-E8FDB8C87B7646F2DE629422,MED-2026-T060,桂龙咳喘宁胶囊(片),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.5g（相当于饮片 1.67g）
片剂：每片重 0.33g（相当于原药材 1g）、0.34g（相当于原药材 1g）、0.41g 、 0.54g",False,table:100/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-50D266F0AB2C28CF82AF1089,MED-2026-T061,固本咳喘片(颗粒、胶囊),,CHINESE_PATENT,MEDICATION,"片剂：每片重 0.4g
颗粒剂：每袋装 2g
胶囊：每粒装 0.4g（相当于饮片 0.854g）",False,table:100/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-E90241B78C1CB7E39262009A,MED-2026-T062,安宫牛黄丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 3g,False,table:101/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-891CFEEA5575A2B2D0362A17,MED-2026-T063,清开灵颗粒(胶囊、 软胶囊、片、注射液),,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 3g（含黄芩苷 20mg）
胶囊：每粒装 0.25g（含黄芩苷 10mg）
软胶囊：每粒装 0.2g（含黄芩苷 10mg）、0.4g（含
黄芩苷 20mg）
片剂：每片重 0.5g（含黄芩苷 20mg）
注射液：每支装2ml、10ml",True,table:101/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-A8B6782F6894E94125F4D749,MED-2026-T064,安脑丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 3g，每 11 丸重 3g,False,table:101/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-403D59DE325D997EA1858B02,MED-2026-T065,珍黄安宫片,,CHINESE_PATENT,MEDICATION,片剂：每片重 0.24g、0.245g,False,table:101/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-59D79C75C24D9FD98245F36D,MED-2026-T066,七十味珍珠丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 1g，每 30 丸重 1g,False,table:101/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0F8B04F86F5AD7BAB1535C92,MED-2026-T067,苏合香丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 2.4g、3g（相当于饮片 1.54g）,False,table:101/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-5A65A1EE4D3BA7A55CD0A232,MED-2026-T068,礞石滚痰丸,,CHINESE_PATENT,MEDICATION,丸剂：每袋（瓶）装 6g,False,table:101/row:9,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-1C8322C362DB8D55E324B2AF,MED-2026-T069,补中益气丸(颗粒),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 8 丸相当于原生药 3g，每袋装6g
颗粒剂：每袋装 3g",False,table:102/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-0EFB817BEA63AB5A590309F5,MED-2026-T070,参苓白术散(丸、颗粒),,CHINESE_PATENT,MEDICATION,"散剂：每袋装 3g 、6g，每1g 相当于饮片 1g
丸剂：每 100 粒重 6g
颗粒剂：每袋装 3g 、6g",False,table:102/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-A8114E75004566661EA9EFEE,MED-2026-T071,肾衰宁胶囊(片、颗粒),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.35g
片剂：每片重 0.36g、0.43g （相当于饮片 2.4g）
颗粒剂：每袋装 5g",False,table:102/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-999FC16EE63710C2534D0DC3,MED-2026-T072,香砂六君丸,,CHINESE_PATENT,MEDICATION,丸剂：每 8 丸相当于原生药 3g，每 100 粒重 6g，每袋装 6g,False,table:102/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-AD6D1C07AB228056C7E6400B,MED-2026-T073,安胃疡胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒含黄酮类化合物 0.2g,False,table:102/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-FEDFA2A05C5BD40540D5FC2B,MED-2026-T074,益气和胃胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.5g,False,table:102/row:8,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-F226044365055F2E3C934CC2,MED-2026-T075,摩罗丹,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 9g，每 16 丸重 1.84g（相当于生药材 4.5g），每 55 粒重约 9g,False,table:103/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-34F505DDF593E531BD1F13F6,MED-2026-T076,胃复春片(胶囊),,CHINESE_PATENT,MEDICATION,"片剂：每片重 0.36g
胶囊：每粒装 0.35g",False,table:103/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-E399CAA9A4DC631B9A985589,MED-2026-T077,归脾丸(合剂),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 8 丸相当于原生药 3g，每袋装6g 、9g
合剂：每支装 10ml，每瓶装 100ml",False,table:103/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-6E8F0C308D1AFF8A18F3C7E4,MED-2026-T078,健脾生血颗粒(片),,CHINESE_PATENT,MEDICATION,"颗粒剂：每 1g 相当于饮片 0.36g，含硫酸亚铁
（FeSO4 ·7H2O）20mg（相当于铁 4mg）
片剂：每片重 0.6g［含
硫酸亚铁（FeSO4 ·7H2O） 100mg（相当于铁 20mg）］",False,table:103/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-9786C43A642BADB98197693E,MED-2026-T079,六味地黄丸(胶囊),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 8 丸重 1.44g（每 8 丸相当于饮片、原药材 3g），每袋装 6g 、9g，每瓶装 60g 、 120g
胶囊：每粒装 0.3g 、0.5g",False,table:103/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-A04B3CE18EA270DDB3BA9B4C,MED-2026-T080,知柏地黄丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 0.2g 、9g ，每 10 丸重 1.7g 、2g，每 100 粒重 20g，每袋装 6g，每瓶装 60g，每 8 丸相当于原生药 3g,False,table:104/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-881CA0BE33BB906DB165B32B,MED-2026-T081,杞菊地黄丸(胶囊、片),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 8 丸相当于原药材（原生药） 3g，每 100 丸重 10g，每袋装 6g，每瓶装 60g
胶囊：每粒装 0.3g
片剂：每片重 0.3g",False,table:104/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-CC79896E4AC090671E0A5584,MED-2026-T082,生血宝合剂(颗粒),,CHINESE_PATENT,MEDICATION,"合剂：每 1ml 相当于饮片2.67g
颗粒剂：每袋装 4g 、8g",True,table:104/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-78518E43A7D0B5539601BB6E,MED-2026-T083,复方苁蓉益智胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.3g,True,table:104/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-5CC793DA765B41EC9E49A5E8,MED-2026-T084,百令胶囊(片),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装0.2g（相当于发酵冬虫夏草菌粉 0.2g）、 0.5g（相当于发酵冬虫夏草菌粉 0.5g）
片剂：每片重 0.44g（含发酵冬虫夏草菌粉 0.333g）、 0.45g（相当于发酵冬虫夏草菌粉 0.2g）",True,table:104/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-4BF3503D2F9A9825FC0CC5E0,MED-2026-T085,金水宝胶囊(片),,CHINESE_PATENT,MEDICATION,"胶囊：每粒装 0.33g
片剂：每片重 0.42g（含发酵虫草菌粉 0.25g）",True,table:105/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-029D641E40CCA6692149172D,MED-2026-T086,金匮肾气丸(片),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 6g（相当于饮片 2.7g），每 10 丸重 2g，每 25 粒重 5g（每 1g 相当于饮片 0.7g），每 100 丸 重 20g（每 1g 相当于饮片 0.7g）
片剂：每片重 0.27g",False,table:105/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-8F54700A53486B2010736A5E,MED-2026-T087,四神丸(片),,CHINESE_PATENT,MEDICATION,"丸剂：每袋装 9g
片剂：每片重 0.3g 、0.6g",False,table:105/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-D23223394DB11A1716198A78,MED-2026-T088,济生肾气丸,,CHINESE_PATENT,MEDICATION,丸剂：每丸重 9g，每 10丸重 2g，每袋装 6g,False,table:105/row:5,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-6D8063145B507861C023564F,MED-2026-T089,八珍丸(颗粒、胶囊),,CHINESE_PATENT,MEDICATION,"丸剂：每丸重 9g，每 8 丸相当于原生药 3g
颗粒剂：每袋装 3.5g 、8g
胶囊：每粒装 0.4g",False,table:105/row:6,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-48908DB834AB404C97742CA2,MED-2026-T090,消渴丸,,CHINESE_PATENT,MEDICATION,丸剂：每 10 丸重 2.5g（含格列本脲 2.5mg）,False,table:105/row:7,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-45B3A314F6E177C0FA4F75B6,MED-2026-T091,贞芪扶正颗粒(胶囊),,CHINESE_PATENT,MEDICATION,"颗粒剂：每袋装 5g 、15g
胶囊：每粒装 0.35g（相当于原药材 3.125g），每 6 粒相当于原生药 12.5g",False,table:106/row:2,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-024C654DD0D602E35FB7835D,MED-2026-T092,参芪降糖颗粒(胶囊、片),,CHINESE_PATENT,MEDICATION,"颗粒剂：每 1g 相当于饮片2.39g，含人参茎叶总皂苷17.14mg
胶囊：每粒装 0.35g
片剂：每片重 0.35g",False,table:106/row:3,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
GEN-2CE2857673AD6C04A40DF069,MED-2026-T093,天芪降糖胶囊,,CHINESE_PATENT,MEDICATION,胶囊：每粒装 0.32g,False,table:106/row:4,93dce79a72c7593ab5ebb1d0996ab24b4be801f56dc1c4e6697df14b55ea39a2,SOURCE_UNVERIFIED
